platform,metric,local_hour,density,n_phases,kappa,min_phases
BR1,PC2,21.700000000000003,0.0821474294304518,59,4.0,20
BR1,PC2,21.8,0.08218816268435891,59,4.0,20
BR1,PC2,21.900000000000002,0.08218883520500755,59,4.0,20
BR1,PC2,22.0,0.08215081930782794,59,4.0,20
BR1,PC2,22.1,0.08207549127565084,59,4.0,20
BR1,PC2,22.200000000000003,0.08196421118513864,59,4.0,20
BR1,PC2,22.3,0.08181830531090027,59,4.0,20
BR1,PC2,22.400000000000002,0.08163905158379271,59,4.0,20
BR1,PC2,22.5,0.08142766846081544,59,4.0,20
BR1,PC2,22.6,0.08118530743240489,59,4.0,20
BR1,PC2,22.700000000000003,0.0809130492540115,59,4.0,20
BR1,PC2,22.8,0.08061190384805682,59,4.0,20
BR1,PC2,22.900000000000002,0.08028281368526664,59,4.0,20
BR1,PC2,23.0,0.07992666032632845,59,4.0,20
BR1,PC2,23.1,0.07954427369082546,59,4.0,20
BR1,PC2,23.200000000000003,0.07913644352485054,59,4.0,20
BR1,PC2,23.3,0.07870393246522525,59,4.0,20
BR1,PC2,23.400000000000002,0.07824749004954516,59,4.0,20
BR1,PC2,23.5,0.07776786699901192,59,4.0,20
BR1,PC2,23.6,0.07726582910577526,59,4.0,20
BR1,PC2,23.700000000000003,0.07674217008775984,59,4.0,20
BR1,PC2,23.8,0.07619772283008447,59,4.0,20
BR1,PC2,23.900000000000002,0.07563336851058054,59,4.0,20
EUN1,PC1,0.0,0.056660057403474705,112,4.0,20
EUN1,PC1,0.1,0.055839868871500185,112,4.0,20
EUN1,PC1,0.2,0.0550067883351162,112,4.0,20
EUN1,PC1,0.30000000000000004,0.05416375775931684,112,4.0,20
EUN1,PC1,0.4,0.05331383294160203,112,4.0,20
EUN1,PC1,0.5,0.05246016147476649,112,4.0,20
EUN1,PC1,0.6000000000000001,0.05160595870868692,112,4.0,20
EUN1,PC1,0.7000000000000001,0.0507544820469511,112,4.0,20
EUN1,PC1,0.8,0.04990900394144845,112,4.0,20
EUN1,PC1,0.9,0.04907278396924254,112,4.0,20
EUN1,PC1,1.0,0.04824904039117835,112,4.0,20
EUN1,PC1,1.1,0.04744092160073717,112,4.0,20
EUN1,PC1,1.2000000000000002,0.04665147787462505,112,4.0,20
EUN1,PC1,1.3,0.04588363383342365,112,4.0,20
EUN1,PC1,1.4000000000000001,0.04514016201128716,112,4.0,20
EUN1,PC1,1.5,0.04442365791807243,112,4.0,20
EUN1,PC1,1.6,0.04373651695540266,112,4.0,20
EUN1,PC1,1.7000000000000002,0.04308091352000773,112,4.0,20
EUN1,PC1,1.8,0.042458782593365996,112,4.0,20
EUN1,PC1,1.9000000000000001,0.04187180407643827,112,4.0,20
EUN1,PC1,2.0,0.04132139008254319,112,4.0,20
EUN1,PC1,2.1,0.040808675350778006,112,4.0,20
EUN1,PC1,2.2,0.04033451088765293,112,4.0,20
EUN1,PC1,2.3000000000000003,0.03989946088681213,112,4.0,20
EUN1,PC1,2.4000000000000004,0.039503802917093205,112,4.0,20
EUN1,PC1,2.5,0.03914753130914535,112,4.0,20
EUN1,PC1,2.6,0.03883036361193681,112,4.0,20
EUN1,PC1,2.7,0.03855174993437073,112,4.0,20
EUN1,PC1,2.8000000000000003,0.03831088493554808,112,4.0,20
EUN1,PC1,2.9000000000000004,0.038106722181566785,112,4.0,20
EUN1,PC1,3.0,0.03793799054858638,112,4.0,20
EUN1,PC1,3.1,0.037803212322476666,112,4.0,20
EUN1,PC1,3.2,0.037700722625675726,112,4.0,20
EUN1,PC1,3.3000000000000003,0.03762868979254585,112,4.0,20
EUN1,PC1,3.4000000000000004,0.03758513631578548,112,4.0,20
EUN1,PC1,3.5,0.03756795999817415,112,4.0,20
EUN1,PC1,3.6,0.03757495496552555,112,4.0,20
EUN1,PC1,3.7,0.03760383222723126,112,4.0,20
EUN1,PC1,3.8000000000000003,0.037652239508867626,112,4.0,20
EUN1,PC1,3.9000000000000004,0.037717780125381684,112,4.0,20
EUN1,PC1,4.0,0.037798030711514705,112,4.0,20
EUN1,PC1,4.1000000000000005,0.03789055767637091,112,4.0,20
EUN1,PC1,4.2,0.03799293229936156,112,4.0,20
EUN1,PC1,4.3,0.03810274443317365,112,4.0,20
EUN1,PC1,4.4,0.03821761482410562,112,4.0,20
EUN1,PC1,4.5,0.03833520609949745,112,4.0,20
EUN1,PC1,4.6000000000000005,0.03845323250478925,112,4.0,20
EUN1,PC1,4.7,0.03856946849807395,112,4.0,20
EUN1,PC1,4.800000000000001,0.03868175632736863,112,4.0,20
EUN1,PC1,4.9,0.0387880127251385,112,4.0,20
EUN1,PC1,5.0,0.03888623485618926,112,4.0,20
EUN1,PC1,5.1000000000000005,0.038974505649596376,112,4.0,20
EUN1,PC1,5.2,0.03905099863387033,112,4.0,20
EUN1,PC1,5.300000000000001,0.0391139823783276,112,4.0,20
EUN1,PC1,5.4,0.039161824624065124,112,4.0,20
EUN1,PC1,5.5,0.03919299616652179,112,4.0,20
EUN1,PC1,5.6000000000000005,0.039206074529835315,112,4.0,20
EUN1,PC1,5.7,0.039199747452449064,112,4.0,20
EUN1,PC1,5.800000000000001,0.03917281618489914,112,4.0,20
EUN1,PC1,5.9,0.03912419858538264,112,4.0,20
EUN1,PC1,6.0,0.03905293198725767,112,4.0,20
EUN1,PC1,6.1000000000000005,0.03895817580542492,112,4.0,20
EUN1,PC1,6.2,0.038839213845644135,112,4.0,20
EUN1,PC1,6.300000000000001,0.038695456281997075,112,4.0,20
EUN1,PC1,6.4,0.038526441272400416,112,4.0,20
EUN1,PC1,6.5,0.03833183618955317,112,4.0,20
EUN1,PC1,6.6000000000000005,0.03811143845406555,112,4.0,20
EUN1,PC1,6.7,0.03786517596675566,112,4.0,20
EUN1,PC1,6.800000000000001,0.03759310714719043,112,4.0,20
EUN1,PC1,6.9,0.03729542059450589,112,4.0,20
EUN1,PC1,7.0,0.036972434393504026,112,4.0,20
EUN1,PC1,7.1000000000000005,0.0366245950932848,112,4.0,20
EUN1,PC1,7.2,0.03625247638675164,112,4.0,20
EUN1,PC1,7.300000000000001,0.03585677751697608,112,4.0,20
EUN1,PC1,7.4,0.03543832143063734,112,4.0,20
EUN1,PC1,7.5,0.03499805268982782,112,4.0,20
EUN1,PC1,7.6000000000000005,0.03453703514193545,112,4.0,20
EUN1,PC1,7.7,0.03405644933378232,112,4.0,20
EUN1,PC1,7.800000000000001,0.03355758964157968,112,4.0,20
EUN1,PC1,7.9,0.03304186107352376,112,4.0,20
EUN1,PC1,8.0,0.032510775688028785,112,4.0,20
EUN1,PC1,8.1,0.03196594855868592,112,4.0,20
EUN1,PC1,8.200000000000001,0.03140909320799871,112,4.0,20
EUN1,PC1,8.3,0.030842016426601174,112,4.0,20
EUN1,PC1,8.4,0.030266612393674393,112,4.0,20
EUN1,PC1,8.5,0.029684856018094796,112,4.0,20
EUN1,PC1,8.6,0.029098795428693976,112,4.0,20
EUN1,PC1,8.700000000000001,0.028510543555865082,112,4.0,20
EUN1,PC1,8.8,0.02792226876534334,112,4.0,20
EUN1,PC1,8.9,0.027336184527811544,112,4.0,20
EUN1,PC1,9.0,0.02675453813431471,112,4.0,20
EUN1,PC1,9.1,0.02617959849640212,112,4.0,20
EUN1,PC1,9.200000000000001,0.02561364310040236,112,4.0,20
EUN1,PC1,9.3,0.025058944216123834,112,4.0,20
EUN1,PC1,9.4,0.02451775449036168,112,4.0,20
EUN1,PC1,9.5,0.02399229208368268,112,4.0,20
EUN1,PC1,9.600000000000001,0.02348472553390396,112,4.0,20
EUN1,PC1,9.700000000000001,0.022997158550433463,112,4.0,20
EUN1,PC1,9.8,0.022531614959292276,112,4.0,20
EUN1,PC1,9.9,0.022090024028467426,112,4.0,20
EUN1,PC1,10.0,0.02167420640672927,112,4.0,20
EUN1,PC1,10.100000000000001,0.02128586090590436,112,4.0,20
EUN1,PC1,10.200000000000001,0.02092655234677488,112,4.0,20
EUN1,PC1,10.3,0.02059770067247738,112,4.0,20
EUN1,PC1,10.4,0.020300571510928334,112,4.0,20
EUN1,PC1,10.5,0.020036268340065673,112,4.0,20
EUN1,PC1,10.600000000000001,0.019805726377409856,112,4.0,20
EUN1,PC1,10.700000000000001,0.01960970827962693,112,4.0,20
EUN1,PC1,10.8,0.019448801699553327,112,4.0,20
EUN1,PC1,10.9,0.01932341870873677,112,4.0,20
EUN1,PC1,11.0,0.019233797054213745,112,4.0,20
EUN1,PC1,11.100000000000001,0.01918000318022663,112,4.0,20
EUN1,PC1,11.200000000000001,0.01916193691007409,112,4.0,20
EUN1,PC1,11.3,0.019179337651376253,112,4.0,20
EUN1,PC1,11.4,0.01923179196067683,112,4.0,20
EUN1,PC1,11.5,0.019318742281278046,112,4.0,20
EUN1,PC1,11.600000000000001,0.01943949665209599,112,4.0,20
EUN1,PC1,11.700000000000001,0.019593239175500612,112,4.0,20
EUN1,PC1,11.8,0.01977904102870643,112,4.0,20
EUN1,PC1,11.9,0.01999587180622117,112,4.0,20
EUN1,PC1,12.0,0.02024261098983245,112,4.0,20
EUN1,PC1,12.100000000000001,0.020518059357109705,112,4.0,20
EUN1,PC1,12.200000000000001,0.02082095015872937,112,4.0,20
EUN1,PC1,12.3,0.02114995991826151,112,4.0,20
EUN1,PC1,12.4,0.02150371873443333,112,4.0,20
EUN1,PC1,12.5,0.021880819994287433,112,4.0,20
EUN1,PC1,12.600000000000001,0.022279829435020576,112,4.0,20
EUN1,PC1,12.700000000000001,0.0226992935215727,112,4.0,20
EUN1,PC1,12.8,0.023137747135227663,112,4.0,20
EUN1,PC1,12.9,0.023593720594662203,112,4.0,20
EUN1,PC1,13.0,0.024065746054219985,112,4.0,20
EUN1,PC1,13.100000000000001,0.024552363344012822,112,4.0,20
EUN1,PC1,13.200000000000001,0.025052125332230023,112,4.0,20
EUN1,PC1,13.3,0.025563602901404702,112,4.0,20
EUN1,PC1,13.4,0.026085389637140372,112,4.0,20
EUN1,PC1,13.5,0.02661610632990862,112,4.0,20
EUN1,PC1,13.600000000000001,0.027154405388107292,112,4.0,20
EUN1,PC1,13.700000000000001,0.027698975253877732,112,4.0,20
EUN1,PC1,13.8,0.028248544902603773,112,4.0,20
EUN1,PC1,13.9,0.02880188849303581,112,4.0,20
EUN1,PC1,14.0,0.029357830218164925,112,4.0,20
EUN1,PC1,14.100000000000001,0.029915249387928288,112,4.0,20
EUN1,PC1,14.200000000000001,0.03047308575420855,112,4.0,20
EUN1,PC1,14.3,0.031030345067049995,112,4.0,20
EUN1,PC1,14.4,0.031586104829203196,112,4.0,20
EUN1,PC1,14.5,0.032139520194645145,112,4.0,20
EUN1,PC1,14.600000000000001,0.03268982993618618,112,4.0,20
EUN1,PC1,14.700000000000001,0.03323636238819716,112,4.0,20
EUN1,PC1,14.8,0.03377854125334793,112,4.0,20
EUN1,PC1,14.9,0.03431589114745409,112,4.0,20
EUN1,PC1,15.0,0.034848042744442656,112,4.0,20
EUN1,PC1,15.100000000000001,0.035374737374364314,112,4.0,20
EUN1,PC1,15.200000000000001,0.03589583092154622,112,4.0,20
EUN1,PC1,15.3,0.036411296867585694,112,4.0,20
EUN1,PC1,15.4,0.036921228325079374,112,4.0,20
EUN1,PC1,15.5,0.037425838912865564,112,4.0,20
EUN1,PC1,15.600000000000001,0.037925462332191594,112,4.0,20
EUN1,PC1,15.700000000000001,0.038420550515622015,112,4.0,20
EUN1,PC1,15.8,0.03891167023665565,112,4.0,20
EUN1,PC1,15.9,0.03939949808784787,112,4.0,20
EUN1,PC1,16.0,0.03988481375861821,112,4.0,20
EUN1,PC1,16.1,0.04036849157067555,112,4.0,20
EUN1,PC1,16.2,0.0408514902588615,112,4.0,20
EUN1,PC1,16.3,0.04133484101785999,112,4.0,20
EUN1,PC1,16.400000000000002,0.041819633870221924,112,4.0,20
EUN1,PC1,16.5,0.042307002447988046,112,4.0,20
EUN1,PC1,16.6,0.04279810731822923,112,4.0,20
EUN1,PC1,16.7,0.04329411802133001,112,4.0,20
EUN1,PC1,16.8,0.04379619402898455,112,4.0,20
EUN1,PC1,16.900000000000002,0.044305464865716154,112,4.0,20
EUN1,PC1,17.0,0.04482300967226638,112,4.0,20
EUN1,PC1,17.1,0.045349836520349816,112,4.0,20
EUN1,PC1,17.2,0.04588686181493419,112,4.0,20
EUN1,PC1,17.3,0.046434890141275484,112,4.0,20
EUN1,PC1,17.400000000000002,0.04699459492835474,112,4.0,20
EUN1,PC1,17.5,0.047566500307143524,112,4.0,20
EUN1,PC1,17.6,0.04815096454042036,112,4.0,20
EUN1,PC1,17.7,0.04874816538999431,112,4.0,20
EUN1,PC1,17.8,0.04935808776671183,112,4.0,20
EUN1,PC1,17.900000000000002,0.04998051397833116,112,4.0,20
EUN1,PC1,18.0,0.050615016850351975,112,4.0,20
EUN1,PC1,18.1,0.051260955945602864,112,4.0,20
EUN1,PC1,18.2,0.051917477050579065,112,4.0,20
EUN1,PC1,18.3,0.05258351503128044,112,4.0,20
EUN1,PC1,18.400000000000002,0.053257800090046346,112,4.0,20
EUN1,PC1,18.5,0.05393886737934858,112,4.0,20
EUN1,PC1,18.6,0.054625069850660006,112,4.0,20
EUN1,PC1,18.7,0.05531459413856209,112,4.0,20
EUN1,PC1,18.8,0.05600547920451385,112,4.0,20
EUN1,PC1,18.900000000000002,0.056695637393566416,112,4.0,20
EUN1,PC1,19.0,0.057382877493144135,112,4.0,20
EUN1,PC1,19.1,0.05806492932807912,112,4.0,20
EUN1,PC1,19.200000000000003,0.058739469382436314,112,4.0,20
EUN1,PC1,19.3,0.05940414690807442,112,4.0,20
EUN1,PC1,19.400000000000002,0.060056609963748266,112,4.0,20
EUN1,PC1,19.5,0.06069453082784322,112,4.0,20
EUN1,PC1,19.6,0.06131563024301622,112,4.0,20
EUN1,PC1,19.700000000000003,0.061917699982046215,112,4.0,20
EUN1,PC1,19.8,0.06249862327048192,112,4.0,20
EUN1,PC1,19.900000000000002,0.06305639266207419,112,4.0,20
EUN1,PC1,20.0,0.0635891250358462,112,4.0,20
EUN1,PC1,20.1,0.06409507346686859,112,4.0,20
EUN1,PC1,20.200000000000003,0.0645726358138423,112,4.0,20
EUN1,PC1,20.3,0.0650203599626117,112,4.0,20
EUN1,PC1,20.400000000000002,0.06543694576267299,112,4.0,20
EUN1,PC1,20.5,0.06582124379043386,112,4.0,20
EUN1,PC1,20.6,0.06617225116525574,112,4.0,20
EUN1,PC1,20.700000000000003,0.06648910472912098,112,4.0,20
EUN1,PC1,20.8,0.06677107197530546,112,4.0,20
EUN1,PC1,20.900000000000002,0.06701754017323353,112,4.0,20
EUN1,PC1,21.0,0.0672280041837107,112,4.0,20
EUN1,PC1,21.1,0.06740205348945176,112,4.0,20
EUN1,PC1,21.200000000000003,0.06753935897929166,112,4.0,20
EUN1,PC1,21.3,0.06763966002033818,112,4.0,20
EUN1,PC1,21.400000000000002,0.0677027523308648,112,4.0,20
EUN1,PC1,21.5,0.06772847712882123,112,4.0,20
EUN1,PC1,21.6,0.06771671197789582,112,4.0,20
EUN1,PC1,21.700000000000003,0.06766736368704139,112,4.0,20
EUN1,PC1,21.8,0.06758036354265178,112,4.0,20
EUN1,PC1,21.900000000000002,0.06745566506785705,112,4.0,20
EUN1,PC1,22.0,0.06729324441363156,112,4.0,20
EUN1,PC1,22.1,0.0670931033946289,112,4.0,20
EUN1,PC1,22.200000000000003,0.06685527509192221,112,4.0,20
EUN1,PC1,22.3,0.06657983185806593,112,4.0,20
EUN1,PC1,22.400000000000002,0.06626689547981499,112,4.0,20
EUN1,PC1,22.5,0.06591664918282429,112,4.0,20
EUN1,PC1,22.6,0.06552935110269832,112,4.0,20
EUN1,PC1,22.700000000000003,0.06510534879940066,112,4.0,20
EUN1,PC1,22.8,0.06464509435830172,112,4.0,20
EUN1,PC1,22.900000000000002,0.06414915960157193,112,4.0,20
EUN1,PC1,23.0,0.06361825092823588,112,4.0,20
EUN1,PC1,23.1,0.06305322330954012,112,4.0,20
EUN1,PC1,23.200000000000003,0.062455092987470845,112,4.0,20
EUN1,PC1,23.3,0.06182504845704029,112,4.0,20
EUN1,PC1,23.400000000000002,0.06116445935580198,112,4.0,20
EUN1,PC1,23.5,0.0604748829352105,112,4.0,20
EUN1,PC1,23.6,0.05975806784603725,112,4.0,20
EUN1,PC1,23.700000000000003,0.05901595503218667,112,4.0,20
EUN1,PC1,23.8,0.05825067559205034,112,4.0,20
EUN1,PC1,23.900000000000002,0.05746454553223246,112,4.0,20
EUN1,PC2,0.0,0.012438715646552356,68,4.0,20
EUN1,PC2,0.1,0.012790326446423741,68,4.0,20
EUN1,PC2,0.2,0.013166136737798139,68,4.0,20
EUN1,PC2,0.30000000000000004,0.013565610153724107,68,4.0,20
EUN1,PC2,0.4,0.013988217212300131,68,4.0,20
EUN1,PC2,0.5,0.014433426974777354,68,4.0,20
EUN1,PC2,0.6000000000000001,0.01490069711083473,68,4.0,20
EUN1,PC2,0.7000000000000001,0.015389462548231777,68,4.0,20
EUN1,PC2,0.8,0.015899122941192896,68,4.0,20
EUN1,PC2,0.9,0.016429029246584473,68,4.0,20
EUN1,PC2,1.0,0.016978469747264337,68,4.0,20
EUN1,PC2,1.1,0.017546655905994614,68,4.0,20
EUN1,PC2,1.2000000000000002,0.018132708469189917,68,4.0,20
EUN1,PC2,1.3,0.018735644265862328,68,4.0,20
EUN1,PC2,1.4000000000000001,0.01935436416198438,68,4.0,20
EUN1,PC2,1.5,0.019987642632966086,68,4.0,20
EUN1,PC2,1.6,0.020634119406208504,68,4.0,20
EUN1,PC2,1.7000000000000002,0.021292293601306887,68,4.0,20
EUN1,PC2,1.8,0.02196052075738819,68,4.0,20
EUN1,PC2,1.9000000000000001,0.02263701308566536,68,4.0,20
EUN1,PC2,2.0,0.023319843221390035,68,4.0,20
EUN1,PC2,2.1,0.024006951674227676,68,4.0,20
EUN1,PC2,2.2,0.024696158091310236,68,4.0,20
EUN1,PC2,2.3000000000000003,0.025385176354855883,68,4.0,20
EUN1,PC2,2.4000000000000004,0.02607163343861643,68,4.0,20
EUN1,PC2,2.5,0.026753091847114687,68,4.0,20
EUN1,PC2,2.6,0.02742707536144391,68,4.0,20
EUN1,PC2,2.7,0.028091097718202715,68,4.0,20
EUN1,PC2,2.8000000000000003,0.02874269375682932,68,4.0,20
EUN1,PC2,2.9000000000000004,0.029379452487999308,68,4.0,20
EUN1,PC2,3.0,0.029999051464509915,68,4.0,20
EUN1,PC2,3.1,0.03059929177857626,68,4.0,20
EUN1,PC2,3.2,0.03117813296774832,68,4.0,20
EUN1,PC2,3.3000000000000003,0.031733727087329806,68,4.0,20
EUN1,PC2,3.4000000000000004,0.03226445120136279,68,4.0,20
EUN1,PC2,3.5,0.03276893755751244,68,4.0,20
EUN1,PC2,3.6,0.033246100743555405,68,4.0,20
EUN1,PC2,3.7,0.033695161174068726,68,4.0,20
EUN1,PC2,3.8000000000000003,0.03411566432418983,68,4.0,20
EUN1,PC2,3.9000000000000004,0.034507495211282886,68,4.0,20
EUN1,PC2,4.0,0.034870887722828335,68,4.0,20
EUN1,PC2,4.1000000000000005,0.035206428497248636,68,4.0,20
EUN1,PC2,4.2,0.03551505518076413,68,4.0,20
EUN1,PC2,4.3,0.035798049004565444,68,4.0,20
EUN1,PC2,4.4,0.03605702174929744,68,4.0,20
EUN1,PC2,4.5,0.036293897284754906,68,4.0,20
EUN1,PC2,4.6000000000000005,0.03651088798857062,68,4.0,20
EUN1,PC2,4.7,0.036710466455507164,68,4.0,20
EUN1,PC2,4.800000000000001,0.03689533300601695,68,4.0,20
EUN1,PC2,4.9,0.03706837958665755,68,4.0,20
EUN1,PC2,5.0,0.03723265072383529,68,4.0,20
EUN1,PC2,5.1000000000000005,0.0373913022447802,68,4.0,20
EUN1,PC2,5.2,0.037547558514730586,68,4.0,20
EUN1,PC2,5.300000000000001,0.03770466895664623,68,4.0,20
EUN1,PC2,5.4,0.03786586461950912,68,4.0,20
EUN1,PC2,5.5,0.03803431554401985,68,4.0,20
EUN1,PC2,5.6000000000000005,0.038213089641299054,68,4.0,20
EUN1,PC2,5.7,0.03840511375247458,68,4.0,20
EUN1,PC2,5.800000000000001,0.03861313749650006,68,4.0,20
EUN1,PC2,5.9,0.03883970044216956,68,4.0,20
EUN1,PC2,6.0,0.03908710306018849,68,4.0,20
EUN1,PC2,6.1000000000000005,0.03935738182454626,68,4.0,20
EUN1,PC2,6.2,0.03965228874155105,68,4.0,20
EUN1,PC2,6.300000000000001,0.03997327549193408,68,4.0,20
EUN1,PC2,6.4,0.040321482278528754,68,4.0,20
EUN1,PC2,6.5,0.040697731381166974,68,4.0,20
EUN1,PC2,6.6000000000000005,0.04110252533343606,68,4.0,20
EUN1,PC2,6.7,0.0415360495544466,68,4.0,20
EUN1,PC2,6.800000000000001,0.041998179194205384,68,4.0,20
EUN1,PC2,6.9,0.04248848988479209,68,4.0,20
EUN1,PC2,7.0,0.043006272032301465,68,4.0,20
EUN1,PC2,7.1000000000000005,0.043550548237216595,68,4.0,20
EUN1,PC2,7.2,0.044120093394083716,68,4.0,20
EUN1,PC2,7.300000000000001,0.04471345699541209,68,4.0,20
EUN1,PC2,7.4,0.04532898714975887,68,4.0,20
EUN1,PC2,7.5,0.045964855819910416,68,4.0,20
EUN1,PC2,7.6000000000000005,0.04661908479366746,68,4.0,20
EUN1,PC2,7.7,0.04728957191651942,68,4.0,20
EUN1,PC2,7.800000000000001,0.04797411714180229,68,4.0,20
EUN1,PC2,7.9,0.048670447988944446,68,4.0,20
EUN1,PC2,8.0,0.049376244043115185,68,4.0,20
EUN1,PC2,8.1,0.05008916017884343,68,4.0,20
EUN1,PC2,8.200000000000001,0.050806848244667156,68,4.0,20
EUN1,PC2,8.3,0.05152697700418096,68,4.0,20
EUN1,PC2,8.4,0.05224725018944021,68,4.0,20
EUN1,PC2,8.5,0.05296542258394861,68,4.0,20
EUN1,PC2,8.6,0.05367931411275232,68,4.0,20
EUN1,PC2,8.700000000000001,0.05438682197482463,68,4.0,20
EUN1,PC2,8.8,0.055085930906316465,68,4.0,20
EUN1,PC2,8.9,0.05577472171081313,68,4.0,20
EUN1,PC2,9.0,0.0564513782330258,68,4.0,20
EUN1,PC2,9.1,0.05711419298408545,68,4.0,20
EUN1,PC2,9.200000000000001,0.057761571648723746,68,4.0,20
EUN1,PC2,9.3,0.05839203671631799,68,4.0,20
EUN1,PC2,9.4,0.05900423047853594,68,4.0,20
EUN1,PC2,9.5,0.05959691762597812,68,4.0,20
EUN1,PC2,9.600000000000001,0.06016898765498937,68,4.0,20
EUN1,PC2,9.700000000000001,0.060719457264288186,68,4.0,20
EUN1,PC2,9.8,0.06124747288025083,68,4.0,20
EUN1,PC2,9.9,0.06175231340096566,68,4.0,20
EUN1,PC2,10.0,0.06223339319431695,68,4.0,20
EUN1,PC2,10.100000000000001,0.06269026532645307,68,4.0,20
EUN1,PC2,10.200000000000001,0.06312262493641863,68,4.0,20
EUN1,PC2,10.3,0.06353031261305525,68,4.0,20
EUN1,PC2,10.4,0.06391331757419351,68,4.0,20
EUN1,PC2,10.5,0.06427178039836597,68,4.0,20
EUN1,PC2,10.600000000000001,0.06460599501837815,68,4.0,20
EUN1,PC2,10.700000000000001,0.06491640965646428,68,4.0,20
EUN1,PC2,10.8,0.06520362636449213,68,4.0,20
EUN1,PC2,10.9,0.06546839883138657,68,4.0,20
EUN1,PC2,11.0,0.06571162813469687,68,4.0,20
EUN1,PC2,11.100000000000001,0.06593435614450567,68,4.0,20
EUN1,PC2,11.200000000000001,0.06613775633545453,68,4.0,20
EUN1,PC2,11.3,0.06632312182563005,68,4.0,20
EUN1,PC2,11.4,0.06649185053778144,68,4.0,20
EUN1,PC2,11.5,0.0666454274665386,68,4.0,20
EUN1,PC2,11.600000000000001,0.06678540413204988,68,4.0,20
EUN1,PC2,11.700000000000001,0.0669133754023511,68,4.0,20
EUN1,PC2,11.8,0.06703095397000065,68,4.0,20
EUN1,PC2,11.9,0.06713974286903628,68,4.0,20
EUN1,PC2,12.0,0.06724130651201257,68,4.0,20
EUN1,PC2,12.100000000000001,0.06733714080976902,68,4.0,20
EUN1,PC2,12.200000000000001,0.06742864300494292,68,4.0,20
EUN1,PC2,12.3,0.0675170819008234,68,4.0,20
EUN1,PC2,12.4,0.0676035691973054,68,4.0,20
EUN1,PC2,12.5,0.06768903265355085,68,4.0,20
EUN1,PC2,12.600000000000001,0.06777419178144908,68,4.0,20
EUN1,PC2,12.700000000000001,0.06785953673495265,68,4.0,20
EUN1,PC2,12.8,0.06794531099864103,68,4.0,20
EUN1,PC2,12.9,0.06803149839613719,68,4.0,20
EUN1,PC2,13.0,0.06811781483782882,68,4.0,20
EUN1,PC2,13.100000000000001,0.06820370511102455,68,4.0,20
EUN1,PC2,13.200000000000001,0.06828834488812895,68,4.0,20
EUN1,PC2,13.3,0.06837064799400028,68,4.0,20
EUN1,PC2,13.4,0.06844927883699155,68,4.0,20
EUN1,PC2,13.5,0.06852266977395396,68,4.0,20
EUN1,PC2,13.600000000000001,0.06858904305225454,68,4.0,20
EUN1,PC2,13.700000000000001,0.0686464368558661,68,4.0,20
EUN1,PC2,13.8,0.068692734881561,68,4.0,20
EUN1,PC2,13.9,0.06872569878828748,68,4.0,20
EUN1,PC2,14.0,0.06874300280027217,68,4.0,20
EUN1,PC2,14.100000000000001,0.06874226970380073,68,4.0,20
EUN1,PC2,14.200000000000001,0.06872110745963324,68,4.0,20
EUN1,PC2,14.3,0.06867714565741678,68,4.0,20
EUN1,PC2,14.4,0.06860807106425054,68,4.0,20
EUN1,PC2,14.5,0.06851166156499278,68,4.0,20
EUN1,PC2,14.600000000000001,0.06838581785461234,68,4.0,20
EUN1,PC2,14.700000000000001,0.06822859232002403,68,4.0,20
EUN1,PC2,14.8,0.06803821463721223,68,4.0,20
EUN1,PC2,14.9,0.06781311370567085,68,4.0,20
EUN1,PC2,15.0,0.06755193564285701,68,4.0,20
EUN1,PC2,15.100000000000001,0.06725355766318233,68,4.0,20
EUN1,PC2,15.200000000000001,0.06691709776599775,68,4.0,20
EUN1,PC2,15.3,0.06654192025235883,68,4.0,20
EUN1,PC2,15.4,0.0661276371788053,68,4.0,20
EUN1,PC2,15.5,0.06567410593614335,68,4.0,20
EUN1,PC2,15.600000000000001,0.06518142321096056,68,4.0,20
EUN1,PC2,15.700000000000001,0.06464991564650256,68,4.0,20
EUN1,PC2,15.8,0.06408012756720902,68,4.0,20
EUN1,PC2,15.9,0.06347280616766802,68,4.0,20
EUN1,PC2,16.0,0.06282888459234312,68,4.0,20
EUN1,PC2,16.1,0.06214946334776089,68,4.0,20
EUN1,PC2,16.2,0.061435790494688995,68,4.0,20
EUN1,PC2,16.3,0.060689241065058984,68,4.0,20
EUN1,PC2,16.400000000000002,0.059911296137891756,68,4.0,20
EUN1,PC2,16.5,0.05910352199113867,68,4.0,20
EUN1,PC2,16.6,0.0582675497229631,68,4.0,20
EUN1,PC2,16.7,0.0574050557072729,68,4.0,20
EUN1,PC2,16.8,0.056517743214887325,68,4.0,20
EUN1,PC2,16.900000000000002,0.05560732549413121,68,4.0,20
EUN1,PC2,17.0,0.05467551056335745,68,4.0,20
EUN1,PC2,17.1,0.05372398792337058,68,4.0,20
EUN1,PC2,17.2,0.05275441735042009,68,4.0,20
EUN1,PC2,17.3,0.05176841988087577,68,4.0,20
EUN1,PC2,17.400000000000002,0.05076757104750838,68,4.0,20
EUN1,PC2,17.5,0.04975339637520598,68,4.0,20
EUN1,PC2,17.6,0.04872736909183856,68,4.0,20
EUN1,PC2,17.7,0.04769090995884926,68,4.0,20
EUN1,PC2,17.8,0.04664538907713059,68,4.0,20
EUN1,PC2,17.900000000000002,0.04559212947807325,68,4.0,20
